,Ad_ID,Body Shape,Car Status,Condition,Engine Capacity,Model,Transmission,Year,brand,price,Mileage,1400,3000,2000,1300,1600,Travel Range,1500,1200,Fuel Type,check,expand_less,5700,4400,1100,4000,1000,3200,3400
381,https://www.contactcars.com/en/usedcars/kia/sportage/aab524d34bb34a4c853a68a98aeae594-2014?status=Used,SUV,,SUV,1600,Sportage,Automatic,2014,Kia,"800,000","140,000",,,,,,,,,,,,,,,,,,
382,https://www.contactcars.com/en/usedcars/kia/cerato/4888a7c11e134acfa3ce4892aaf3e618-2018?status=Used,Sedan,,Sedan,1600,Cerato,Automatic,2018,Kia,"740,000","124,000",,,,,,,,,,,,,,,,,,
383,https://www.contactcars.com/en/usedcars/bmw/320i/a98ab87cfe2f46e08498142bed4d966e-2017?status=Used,Sedan,,Sedan,2000,320i,Automatic,2017,BMW,"1,550,000","160,000",,,,,,,,,,,,,,,,,,
384,https://www.contactcars.com/en/usedcars/honda/civic/09079fc745e2453394e4955c5d4526fb-2013?status=Used,Sedan,,Sedan,1600,Civic,Automatic,2013,Honda,"680,000","325,000",,,,,,,,,,,,,,,,,,
385,https://www.contactcars.com/en/usedcars/chery/tiggo-3/4d41913721314c06a7c150496878bed9-2021?status=Used,SUV,,SUV,1600,Tiggo,Automatic,3,Chery,"610,000","27,000",,,,,,,,,,,,,,,,,,
386,https://www.contactcars.com/en/usedcars/mitsubishi/attrage/c66f71ff16cf487681ff82fe30a97fc2-2023?status=Used,Sedan,,Sedan,1200,Attrage,CVT,2023,Mitsubishi,"550,000","5,400",,,,,,,,,,,,,,,,,,
387,https://www.contactcars.com/en/usedcars/peugeot/3008/fd4ef1d65d9741bb9c14f7b17ab12c75-2015?status=Used,SUV,,SUV,1600,3008,Automatic,2015,Peugeot,"650,000","120,000",,,,,,,,,,,,,,,,,,
388,https://www.contactcars.com/en/usedcars/hyundai/getz/0e7163c5815f47beb3dd75f618dee90a-2010?status=Used,Hatchback,,Hatchback,1600,Getz,Automatic,2010,Hyundai,"430,000","86,000",,,,,,,,,,,,,,,,,,
389,https://www.contactcars.com/en/usedcars/alfa-romeo/giulia/b5c1dc9aada14c01b05958332c304330-2021?status=Used,Sedan,,Sedan,2000,Romeo,Automatic,Giulia,Alfa,"2,050,000","38,000",,,,,,,,,,,,,,,,,,
390,https://www.contactcars.com/en/usedcars/kia/carens/facab9d849a7433aad42cc22e1cd45f9-2012?status=Used,Hatchback,,Hatchback,1600,Carens,Automatic,2012,Kia,"700,000","68,000",,,,,,,,,,,,,,,,,,
391,https://www.contactcars.com/en/usedcars/bmw/320i/aec4adac0a544f8eacacedbcf00c05bd-2020?status=Used,Sedan,,Sedan,2000,320i,Dual Clutch,2020,BMW,"2,250,000","81,000",,,,,,,,,,,,,,,,,,
392,https://www.contactcars.com/en/usedcars/citroen/c-elysee/709374382c224f39b0438ccf8821b798-2023?status=Used,Sedan,,Sedan,1600,C-Elysee,Automatic,2023,Citroen,"730,000","1,000",,,,,,,,,,,,,,,,,,
393,https://www.contactcars.com/en/usedcars/bmw/218i/5c177796cde1474a963a584bb013b15c-2023?status=Used,Sedan,,Sedan,1500,218i,Dual Clutch,2023,BMW,"2,050,000","5,000",,,,,,,,,,,,,,,,,,
394,https://www.contactcars.com/en/usedcars/bmw/530i/3980ccc01adf4fa78203cd53c03cf723-2019?status=Used,Sedan,,Sedan,2000,530i,Automatic,2019,BMW,"3,450,000","42,000",,,,,,,,,,,,,,,,,,
395,https://www.contactcars.com/en/newcars4sale/mercedes/glc-200/4df17996b4774dac83aabbeb993f577f-2024?status=New?dealer=1519331,Sedan,New,New,2000,GLC,Automatic,200,Mercedes,"5,600,000",,,,,,,,,,,,,,,,,,,
396,https://www.contactcars.com/en/newcars4sale/mercedes/glc-300-/722a7bda96e64bd7ba217c56a4da90d2-2023?status=New?dealer=1519331,Sedan,New,New,2000,GLC,Automatic,300,Mercedes,"4,900,000",,,,,,,,,,,,,,,,,,,
397,https://www.contactcars.com/en/usedcars/mazda/3/6b032e07a2d6400abadfcc55e33a1234-2017?status=Used,Sedan,,Sedan,1600,3,Automatic,2017,Mazda,"670,000","191,000",,,,,,,,,,,,,,,,,,
398,https://www.contactcars.com/en/usedcars/hyundai/elantra-ad/5723688504064a9e851bc2759a24e818-2020?status=Used?dealer=1519453,Sedan,,Sedan,1600,Elantra,Automatic,AD,Hyundai,"860,000","80,000",,,,,,,,,,,,,,,,,,
399,https://www.contactcars.com/en/newcars4sale/hyundai/tucson-nx4e-/ece7f5a1d8ef40e3bc2c4220faaf24bb-2021?status=New,SUV,New,New,1600,Tucson,Automatic,NX4e,Hyundai,"1,450,000",,,,,,,,,,,,,,,,,,,
400,https://www.contactcars.com/en/usedcars/kia/carens/f003bb09878c4303a55a5be36706f124-2023?status=Used,SUV,,SUV,1500,Carens,Automatic,2023,Kia,"1,790,000","6,000",,,,,,,,,,,,,,,,,,
401,https://www.contactcars.com/en/usedcars/renault/sandero-stepway/c912c35e32ad460aae558c6b89728c0b-2022?status=Used,Hatchback,,Hatchback,1600,Sandero,Automatic,Stepway,Renault,"625,000","36,000",,,,,,,,,,,,,,,,,,
402,https://www.contactcars.com/en/usedcars/bmw/318i/1903cbb8c9f84c969640c993ecf80132-2016?status=Used,Sedan,,Sedan,1500,318i,Automatic,2016,BMW,"1,150,000","135,000",,,,,,,,,,,,,,,,,,
403,https://www.contactcars.com/en/usedcars/land-rover/range-rover/4112fd83597b40a7a00d31bb16cfad9b-2022?status=Used?dealer=1519477,SUV,,SUV,4400,Rover,Automatic,Range,Land,"5,120,000","27,000",,,,,,,,,,,,,,,,,,
404,https://www.contactcars.com/en/usedcars/toyota/fortuner/b2869fe5353841de8044e6777af14218-2023?status=Used,SUV,,SUV,4000,Fortuner,Automatic,2023,Toyota,"2,750,000","25,000",,,,,,,,,,,,,,,,,,
405,https://www.contactcars.com/en/newcars4sale/land-rover/range-rover/fac99e0229d446578879e8ef252c8e9d-2023?status=New?dealer=1519477,SUV,New,New,4400,Rover,Manual,Range,Land,"5,800,000",,,,,,,,,,,,,,,,,,,
406,https://www.contactcars.com/en/newcars4sale/porsche/718/ee93dd13a54944a692077689215c69d6-2022?status=New?dealer=1519477,Coupe,New,New,2500,718,Manual,2022,Porsche,"2,700,000",,,,,,,,,,,,,,,,,,,
407,https://www.contactcars.com/en/newcars4sale/porsche/cayenne/efbd975649ef4ed794360637644e7ce2-2022?status=New?dealer=1519477,Sedan,New,New,3000,Cayenne,Automatic,2022,Porsche,"4,400,000",,,,,,,,,,,,,,,,,,,
408,https://www.contactcars.com/en/usedcars/mitsubishi/lancer/462007b839214f50a928b1a09a8724a6-2013?status=Used,Sedan,,Sedan,1600,Lancer,Automatic,2013,Mitsubishi,"340,000","86,000",,,,,,,,,,,,,,,,,,
409,https://www.contactcars.com/en/usedcars/hyundai/matrix/1c62838b5e4e4c97802ea6f5a68e1f1c-2010?status=Used,Hatchback,,Hatchback,1600,Matrix,Automatic,2010,Hyundai,"370,000","175,000",,,,,,,,,,,,,,,,,,
410,https://www.contactcars.com/en/usedcars/toyota/belta/06d1f50145704592912e24d158f693b5-2022?status=Used,Sedan,,Sedan,1500,Belta,Automatic,2022,Toyota,"890,000","9,000",,,,,,,,,,,,,,,,,,
411,https://www.contactcars.com/en/usedcars/chevrolet/optra/649235afc8044b6187d4f6813bc46463-2018?status=Used,Sedan,,Sedan,1500,Optra,Automatic,2018,Chevrolet,"520,000","30,000",,,,,,,,,,,,,,,,,,
412,https://www.contactcars.com/en/usedcars/mercedes/c200/f4c5c8a9b8914d2d99392e9791bca52e-2023?status=Used,Sedan,,Sedan,1500,C200,Automatic,2023,Mercedes,"3,850,000",50,,,,,,,,,,,,,,,,,,
413,https://www.contactcars.com/en/usedcars/bmw/316i/f7dc6d742e614e2493a03166454d8bce-2015?status=Used,Sedan,,Sedan,1600,316i,Automatic,2015,BMW,"950,000","188,000",,,,,,,,,,,,,,,,,,
414,https://www.contactcars.com/en/usedcars/porsche/718/e7cc3868c9e646ed8cf3d4814ad0151b-2021?status=Used,Coupe,,Coupe,2000,718,Automatic,2021,Porsche,"5,550,000","12,000",,,,,,,,,,,,,,,,,,
415,https://www.contactcars.com/en/usedcars/mini/cooper/3196813aee97435eab70d12d01db4494-2018?status=Used,Hatchback,,Hatchback,1500,Cooper,Automatic,2018,Mini,"1,000,000","97,000",,,,,,,,,,,,,,,,,,
416,https://www.contactcars.com/en/usedcars/chevrolet/captiva/5d2f18fc75fb4c04bc1d8720badcd39e-2021?status=Used,SUV,,SUV,1500,Captiva,CVT,2021,Chevrolet,"915,000","85,000",,,,,,,,,,,,,,,,,,
417,https://www.contactcars.com/en/usedcars/kia/picanto/4453cc06324a4e7cb91e84970af3d23b-2012?status=Used,Hatchback,,Hatchback,1300,Picanto,Automatic,2012,Kia,"550,000","150,000",,,,,,,,,,,,,,,,,,
418,https://www.contactcars.com/en/usedcars/toyota/hilux/cb6d072d686041a2989d8dc41211ea2c-2005?status=Used,Pickup,,Pickup,2700,Hilux,Manual,2005,Toyota,"500,000","265,000",,,,,,,,,,,,,,,,,,
419,https://www.contactcars.com/en/usedcars/toyota/corolla/a5180d063f674bea803278df998031cc-2019?status=Used,Sedan,,Sedan,1600,Corolla,Automatic,2019,Toyota,"850,000","160,000",,,,,,,,,,,,,,,,,,
420,https://www.contactcars.com/en/newcars4sale/mercedes/glc-300-/3f330e4463b94ca38aef3ab259d3b702-2023?status=New?dealer=1519477,SUV,New,New,2000,GLC,Automatic,300,Mercedes,"1,960,000",,,,,,,,,,,,,,,,,,,
421,https://www.contactcars.com/en/usedcars/renault/logan/cc27696f605e45a98ebb21197ab5d2ed-2010?status=Used,Sedan,,Sedan,1600,Logan,Manual,2010,Renault,"240,000","215,000",,,,,,,,,,,,,,,,,,
422,https://www.contactcars.com/en/usedcars/chevrolet/aveo/e20d313230ad4511ba0f0ecf2b1cf9ec-2020?status=Used,Sedan,,Sedan,1500,Aveo,Automatic,2020,Chevrolet,"410,000","210,000",,,,,,,,,,,,,,,,,,
423,https://www.contactcars.com/en/usedcars/lada/granta/cc4b88636ba84e0fa637645c23bfef11-2017?status=Used,Sedan,,Sedan,1600,Granta,Manual,2017,Lada,"285,000","22,500",,,,,,,,,,,,,,,,,,
424,https://www.contactcars.com/en/usedcars/chevrolet/optra/05629f41c4044486898a73509748e92b-2021?status=Used?dealer=1519451,Sedan,,Sedan,,Optra,Automatic,2021,Chevrolet,"490,000","78,591",,,,,,,Gas,,,,,,,,,,,
425,https://www.contactcars.com/en/usedcars/chevrolet/optra/d19986e628ed480fb51b6a757be86a6f-2021?status=Used?dealer=1519451,Sedan,,Sedan,,Optra,Automatic,2021,Chevrolet,"485,000","91,804",,,,,,,Gas,,,,,,,,,,,
426,https://www.contactcars.com/en/usedcars/chery/arrizo-5/81336cabd7834a6fa8ffab2f7a483ac5-2022?status=Used?dealer=1519451,Sedan,,Sedan,,ARRIZO,Automatic,5,Chery,"515,000","58,750",,,,,,,Natural Gas,,,,,,,,,,,
427,https://www.contactcars.com/en/usedcars/volkswagen/tiguan/adbb58db937a4ce6ad088bb7654ce7d0-2021?status=Used,SUV,,SUV,1400,Tiguan,Automatic,2021,Volkswagen,"1,650,000","95,000",,,,,,,,,,,,,,,,,,
428,https://www.contactcars.com/en/usedcars/seat/tarraco/64790c4e9f734fe3ae666badd84e4f09-2021?status=Used?dealer=1519451,SUV,,SUV,,Tarraco,Automatic,2021,Seat,"1,800,000","67,206",Gas,,,,,,,,,,,,,,,,,
429,https://www.contactcars.com/en/usedcars/renault/kadjar/f427904ee16a489693c89e8997a1cd24-2019?status=Used?dealer=1519451,SUV,,SUV,,Kadjar,Automatic,2019,Renault,"880,000","89,443",,,,,,,,Gas,,,,,,,,,,
430,https://www.contactcars.com/en/usedcars/nissan/sunny/3448c722c96947cbabac65dcc068d470-2023?status=Used?dealer=1519451,Sedan,,Sedan,1500,Sunny,Automatic,2023,Nissan,"615,000","6,135",,,,,,,,,,,,,,,,,,
431,https://www.contactcars.com/en/usedcars/nissan/sentra/2d13446d68464e94af49aa2ec50e1b38-2019?status=Used,Sedan,,Sedan,1600,Sentra,Automatic,2019,Nissan,"630,000","115,000",,,,,,,,,,,,,,,,,,
432,https://www.contactcars.com/en/usedcars/peugeot/508/f586b0d4d0c341baa2714076a08ccf28-2020?status=Used?dealer=1519453,Sedan,,Sedan,1600,508,Automatic,2020,Peugeot,"1,100,000","80,000",,,,,,,,,,,,,,,,,,
433,https://www.contactcars.com/en/usedcars/mercedes/c180/6b10b9db13fd40b7b132985617150023-2015?status=Used,Sedan,,Sedan,1600,C180,Automatic,2015,Mercedes,"20,000","50,000",,,,,,,,,,,,,,,,,,
434,https://www.contactcars.com/en/usedcars/nissan/sentra/274465433e414dd2958acb40aefe0092-2023?status=Used,Sedan,,Sedan,1600,Sentra,Automatic,2023,Nissan,"760,000","61,000",,,,,,,,,,,,,,,,,,
435,https://www.contactcars.com/en/usedcars/opel/astra/e6be7219416f42f6bc6929a6af1f449a-2015?status=Used,Sedan,,Sedan,1600,Astra,Automatic,2015,Opel,"650,000","90,000",,,,,,,,,,,,,,,,,,
436,https://www.contactcars.com/en/usedcars/chevrolet/optra/c7d9c7367ae440f4ae45c271bbbdc6fd-2011?status=Used,Sedan,,Sedan,1600,Optra,Automatic,2011,Chevrolet,"315,000","159,000",,,,,,,,,,,,,,,,,,
437,https://www.contactcars.com/en/usedcars/mercedes/c200/f00b12524c0b410eb3275160ab140845-2020?status=Used,Sedan,,Sedan,1600,C200,Automatic,2020,Mercedes,"2,500,000","125,000",,,,,,,,,,,,,,,,,,
438,https://www.contactcars.com/en/newcars4sale/mg/zs/554f7d1641b440eba2acd84cd9392eef-2023?status=New?dealer=1519395,SUV,New,New,1500,ZS,Automatic,2023,MG,"250,000",,,,,,,,,,,,,,,,,,,
439,https://www.contactcars.com/en/usedcars/suzuki/swift-dzire/716cbab4627a49629d8a4b42559daf3f-2022?status=Used,Sedan,,Sedan,1200,Swift,Manual,Dzire,Suzuki,"450,000","9,800",,,,,,,,,,,,,,,,,,
440,https://www.contactcars.com/en/usedcars/daewoo/nubira/2b14e3f5aae34a5f866605320bea1c63-1998?status=Used,Sedan,,Sedan,1500,Nubira,Automatic,1998,Daewoo,"145,000","250,000",,,,,,,,,,,,,,,,,,
441,https://www.contactcars.com/en/usedcars/renault/kadjar/c6c85232117c40a79710eeff668b1296-2017?status=Used,SUV,,SUV,1200,Kadjar,Automatic,2017,Renault,"825,000","149,000",,,,,,,,,,,,,,,,,,
442,https://www.contactcars.com/en/usedcars/volkswagen/passat/dec986b107454d1aa5d431420bcd1275-2022?status=Used?dealer=1519463,Sedan,,Sedan,1400,Passat,Dual Clutch,2022,Volkswagen,"1,770,000","10,000",,,,,,,,,,,,,,,,,,
443,https://www.contactcars.com/en/usedcars/hyundai/tucson/a5ffdb3424854378bb62df40e6a9a373-2022?status=Used,SUV,,SUV,1600,Tucson,Automatic,2022,Hyundai,"1,760,000","17,500",,,,,,,,,,,,,,,,,,
444,https://www.contactcars.com/en/usedcars/renault/logan/bb451955745245e7967894a3c1c1e2f5-2019?status=Used,Sedan,,Sedan,1600,Logan,Automatic,2019,Renault,"420,000","68,000",,,,,,,,,,,,,,,,,,
445,https://www.contactcars.com/en/newcars4sale/mercedes/gls-580/c2bb6d32535a44898d1912d348940a73-2023?status=New?dealer=1519463,SUV,New,New,4000,GLS,Dual Clutch,580,Mercedes,"8,500,000",,,,,,,,,,,,,,,,,,,
446,https://www.contactcars.com/en/usedcars/kia/xceed/e5dfa83d90b6452bae048a9903e8fefd-2022?status=Used?dealer=1519437,SUV,,SUV,1500,Xceed,Automatic,2022,Kia,"1,180,000","39,000",,,,,,,,,,,,,,,,,,
447,https://www.contactcars.com/en/usedcars/nissan/qashqai/fe865b115a0145cba58d2792c2d36f82-2019?status=Used,SUV,,SUV,1200,Qashqai,Automatic,2019,Nissan,"850,000","170,000",,,,,,,,,,,,,,,,,,
448,https://www.contactcars.com/en/newcars4sale/opel/mokka/ed8dbdbde4464e03986f06acb3c5473d-2024?status=New?dealer=1519513,SUV,New,New,1200,Mokka,Automatic,2024,Opel,"420,000",,,,,,,,,,,,,,,,,,,
449,https://www.contactcars.com/en/usedcars/nissan/qashqai/0c84f1de6b1446daa3b6a3439f8c5dce-2017?status=Used,Other,,Other,1200,Qashqai,Automatic,2017,Nissan,"850,000","94,000",,,,,,,,,,,,,,,,,,
450,https://www.contactcars.com/en/usedcars/nissan/sunny/d4d46a13ef3d48b5a07b15cc0571c61b-2009?status=Used,Sedan,,Sedan,1600,Sunny,Automatic,2009,Nissan,"385,000","138,000",,,,,,,,,,,,,,,,,,
451,https://www.contactcars.com/en/usedcars/mercedes/e200/911121cd63384f63a191a3d78946968e-2004?status=Used,Sedan,,Sedan,1800,E200,Automatic,2004,Mercedes,"600,000","167,000",,,,,,,,,,,,,,,,,,
452,https://www.contactcars.com/en/usedcars/mg/rx5/cf4889ecb847406cb54f374ac1aaa1c0-2022?status=Used,SUV,,SUV,1500,RX5,Dual Clutch,2022,MG,"1,125,000","5,700",,,,,,,,,,,,,,,,,,
453,https://www.contactcars.com/en/usedcars/mercedes/gla-200/01eb4ba1a0474a1689ffa27de61c729d-2015?status=Used,SUV,,SUV,1600,GLA,Automatic,200,Mercedes,"1,500,000","120,000",,,,,,,,,,,,,,,,,,
454,https://www.contactcars.com/en/usedcars/mitsubishi/lancer/67a0d319a549480d97429dab58b6c953-2015?status=Used,Sedan,,Sedan,1600,Lancer,Automatic,2015,Mitsubishi,"680,000","80,000",,,,,,,,,,,,,,,,,,
455,https://www.contactcars.com/en/usedcars/skoda/octavia/e95502399aaf4ad3b48f512f24efffb4-2014?status=Used,Sedan,,Sedan,1400,Octavia,Automatic,2014,Skoda,"755,000","117,000",,,,,,,,,,,,,,,,,,
456,https://www.contactcars.com/en/usedcars/volkswagen/tiguan/b09863f3b89b4fb4839b821a3fe4cd39-2019?status=Used,SUV,,SUV,1400,Tiguan,Automatic,2019,Volkswagen,"1,650,000","55,000",,,,,,,,,,,,,,,,,,
457,https://www.contactcars.com/en/usedcars/volkswagen/golf/2eb88c2177974f16b4fc5d3b64ee9902-2019?status=Used,Hatchback,,Hatchback,1200,Golf,Automatic,2019,Volkswagen,"1,000,000","80,000",,,,,,,,,,,,,,,,,,
458,https://www.contactcars.com/en/usedcars/jeep/liberty-/d2d7019899624afaab392e7727cceb4b-2007?status=Used,SUV,,SUV,3700,Liberty,Automatic,2007,Jeep,"470,000","260,000",,,,,,,,,,,,,,,,,,
459,https://www.contactcars.com/en/usedcars/chevrolet/aveo/55c3ee5b92ac4f809cb6f5b68d9affcc-2007?status=Used,Sedan,,Sedan,1600,Aveo,Manual,2007,Chevrolet,"220,000","150,000",,,,,,,,,,,,,,,,,,
460,https://www.contactcars.com/en/usedcars/audi/q2/2402931392aa434caca7b8a67832aa6c-2021?status=Used,Hatchback,,Hatchback,1400,Q2,Automatic,2021,Audi,"1,500,000","44,000",,,,,,,,,,,,,,,,,,
461,https://www.contactcars.com/en/usedcars/chevrolet/aveo/79c8d8c791c8410c99e7501aa12bb0ee-2020?status=Used,Sedan,,Sedan,1500,Aveo,Automatic,2020,Chevrolet,"420,000","250,000",,,,,,,,,,,,,,,,,,
462,https://www.contactcars.com/en/usedcars/skoda/octavia/eaae297e8c24426a975c302fa4334560-2022?status=Used,Sedan,,Sedan,1400,Octavia,Automatic,2022,Skoda,"1,275,000","58,000",,,,,,,,,,,,,,,,,,
463,https://www.contactcars.com/en/usedcars/chevrolet/equinox/58ae18a32f744411b661c9d98994c967-2018?status=Used,SUV,,SUV,1500,Equinox,Automatic,2018,Chevrolet,"950,000","160,000",,,,,,,,,,,,,,,,,,
464,https://www.contactcars.com/en/usedcars/mercedes/c180/f888f478cafb456d931edcde854694ef-2015?status=Used,Sedan,,Sedan,1600,C180,Automatic,2015,Mercedes,"2,000,000","156,000",,,,,,,,,,,,,,,,,,
465,https://www.contactcars.com/en/usedcars/nissan/juke/3de4f81c101745cb95eba7322efb5500-2015?status=Used,SUV,,SUV,1600,Juke,Automatic,2015,Nissan,"600,000","166,000",,,,,,,,,,,,,,,,,,
466,https://www.contactcars.com/en/usedcars/mercedes/c180/fa5b1b0f36164ca7aecd5b71b12a5f70-2013?status=Used,Sedan,,Sedan,1600,C180,Automatic,2013,Mercedes,"111,111","47,000",,,,,,,,,,,,,,,,,,
467,https://www.contactcars.com/en/usedcars/skoda/kodiaq/bcc1f2f2c2aa470ba7a4bc86683ab40d-2021?status=Used,SUV,,SUV,1400,KODIAQ,Dual Clutch,2021,Skoda,"2,400,000","73,000",,,,,,,,,,,,,,,,,,
468,https://www.contactcars.com/en/usedcars/mercedes/b-200/f2c206855ae0460c9424d4647613516e-2022?status=Used,Hatchback,,Hatchback,1300,B,Dual Clutch,200,Mercedes,"1,950,000","28,000",,,,,,,,,,,,,,,,,,
469,https://www.contactcars.com/en/usedcars/opel/insignia/272e8b85cf7b4443b57e9f30bc856900-2018?status=Used,Sedan,,Sedan,1500,Insignia,Automatic,2018,Opel,"985,000","133,000",,,,,,,,,,,,,,,,,,
470,https://www.contactcars.com/en/usedcars/skoda/kodiaq/9498551fe7fc461cbeeedc6df9798bd4-2021?status=Used,SUV,,SUV,1400,KODIAQ,Dual Clutch,2021,Skoda,"2,200,000","54,500",,,,,,,,,,,,,,,,,,
471,https://www.contactcars.com/en/usedcars/jeep/grand-cherokee/0a3a1db90ca1424e94054bc514bbd168-2014?status=Used,SUV,,SUV,6400,Grand,Automatic,Cherokee,Jeep,"1,780,000","135,000",,,,,,,,,,,,,,,,,,
472,https://www.contactcars.com/en/usedcars/land-rover/discovery-sport/08c7f0293e714021b9f0dc3a5ad870be-2019?status=Used?dealer=1519355,SUV,,SUV,3000,Rover,Automatic,Discovery,Land,"5,500,000","58,000",,,,,,,,,,,,,,,,,,
473,https://www.contactcars.com/en/usedcars/land-rover/discovery-sport/285171bde78e4b55a4432e13db340d33-2019?status=Used?dealer=1519355,SUV,,SUV,3000,Rover,Automatic,Discovery,Land,"5,500,000","58,000",,,,,,,,,,,,,,,,,,
474,https://www.contactcars.com/en/newcars4sale/mercedes/gle-450/3ea2f41ad39f4416beac1b8823849f34-2023?status=New,SUV,New,New,3000,Gle,Dual Clutch,450,Mercedes,"6,000,000",,,,,,,,,,,,,,,,,,,
475,https://www.contactcars.com/en/usedcars/nissan/qashqai/226a5110190f49f5ba2150abf5fcb5cb-2021?status=Used,SUV,,SUV,1200,Qashqai,Automatic,2021,Nissan,"1,280,000","40,000",,,,,,,,,,,,,,,,,,
476,https://www.contactcars.com/en/usedcars/chevrolet/optra/38c68d9e65d445b093caf2b2fc31483d-2020?status=Used,Sedan,,Sedan,1500,Optra,Automatic,2020,Chevrolet,"550,000","89,000",,,,,,,,,,,,,,,,,,
477,https://www.contactcars.com/en/usedcars/hyundai/elantra-ad/a57badcbfcda497ea666277808b2923d-2017?status=Used,Sedan,,Sedan,1600,Elantra,Automatic,AD,Hyundai,"675,000","115,000",,,,,,,,,,,,,,,,,,
478,https://www.contactcars.com/en/usedcars/nissan/juke/2be75b2149e54a2f9cf85a8bd9e87c1a-2023?status=Used,SUV,,SUV,1000,Juke,Automatic,2023,Nissan,"1,100,000","30,000",,,,,,,,,,,,,,,,,,
479,https://www.contactcars.com/en/usedcars/renault/fluence/a925f87699e64475b52723b2eee8c6cf-2011?status=Used,Sedan,,Sedan,1600,Fluence,Automatic,2011,Renault,"410,000","126,000",,,,,,,,,,,,,,,,,,
480,https://www.contactcars.com/en/usedcars/renault/duster/c90be306ff264ca7b08f23318833f446-2019?status=Used,SUV,,SUV,1600,Duster,Automatic,2019,Renault,"720,000","183,000",,,,,,,,,,,,,,,,,,
481,https://www.contactcars.com/en/usedcars/toyota/corolla/b2c8ed5d09444656a778dfa98a32131a-2010?status=Used,Sedan,,Sedan,1600,Corolla,Manual,2010,Toyota,"450,000","174,000",,,,,,,,,,,,,,,,,,
482,https://www.contactcars.com/en/usedcars/chevrolet/optra/0ccaa8496ba7497cb8e50e7f1daba5e0-2021?status=Used,Sedan,,Sedan,1500,Optra,Automatic,2021,Chevrolet,"570,000","39,500",,,,,,,,,,,,,,,,,,
483,https://www.contactcars.com/en/newcars4sale/bmw/x1/9faefd8a3af147258bc7dbfad254288b-2023?status=New,SUV,New,New,1500,X1,Automatic,2023,BMW,"2,650,000",,,,,,,,,,,,,,,,,,,
484,https://www.contactcars.com/en/usedcars/hyundai/accent-rb/ceca107e25e348829f17bdf511682dec-2012?status=Used,Sedan,,Sedan,1600,Accent,Automatic,RB,Hyundai,"405,000","236,000",,,,,,,,,,,,,,,,,,
485,https://www.contactcars.com/en/usedcars/mercedes/b160/48c5294c57a643ea85adf736324d0e0f-2011?status=Used,Hatchback,,Hatchback,1600,B160,Automatic,2011,Mercedes,"700,000","131,000",,,,,,,,,,,,,,,,,,
486,https://www.contactcars.com/en/usedcars/chevrolet/aveo/57e59f5aa25b48578ca5f55740fb634c-2015?status=Used,Sedan,,Sedan,1500,Aveo,Automatic,2015,Chevrolet,"400,000","48,000",,,,,,,,,,,,,,,,,,
487,https://www.contactcars.com/en/usedcars/mercedes/c180/567bb7c5117a4741b17d512916e92839-2022?status=Used,Sedan,,Sedan,1500,C180,Automatic,2022,Mercedes,"2,990,000","15,000",,,,,,,,,,,,,,,,,,
488,https://www.contactcars.com/en/usedcars/chery/arrizo-5/d289ce4874fb49e685d9231317d81770-2021?status=Used,Sedan,,Sedan,1500,ARRIZO,Automatic,5,Chery,"430,000","150,000",,,,,,,,,,,,,,,,,,
489,https://www.contactcars.com/en/usedcars/toyota/corolla/a4fa34cedcc649cdb78546dd3e6af12e-2021?status=Used,Sedan,,Sedan,1600,Corolla,Automatic,2021,Toyota,"1,160,000","64,000",,,,,,,,,,,,,,,,,,
490,https://www.contactcars.com/en/usedcars/jac/j7/92fd0286d96f47ba8c20dcda8a5b9014-2022?status=Used,Sedan,,Sedan,1500,J7,CVT,2022,JAC,"550,000","80,000",,,,,,,,,,,,,,,,,,
491,https://www.contactcars.com/en/usedcars/lada/granta/cd4bcbd315174f0fa34419e885099409-2015?status=Used,Sedan,,Sedan,1600,Granta,Manual,2015,Lada,"300,000","131,000",,,,,,,,,,,,,,,,,,
492,https://www.contactcars.com/en/newcars4sale/skoda/scala/4b07e166cd2a47d5b37d8995a87f5a3f-2022?status=New,Hatchback,New,New,1600,SCALA,Manual,2022,Skoda,"1,350,000",,,,,,,,,,,,,,,,,,,
493,https://www.contactcars.com/en/usedcars/mercedes/c180/53672433b2e94ba1898625fd833ed54f-2014?status=Used,Sedan,,Sedan,1600,C180,Manual,2014,Mercedes,"1,280,000","190,000",,,,,,,,,,,,,,,,,,
494,https://www.contactcars.com/en/usedcars/nissan/sunny/8e0ad1952972404fb86db360a1260650-2019?status=Used,Sedan,,Sedan,1500,Sunny,Automatic,2019,Nissan,"450,000","141,000",,,,,,,,,,,,,,,,,,
495,https://www.contactcars.com/en/usedcars/geely/emgrand-7/e067984d31ba43b793ea1c891bb5cf06-2014?status=Used,Sedan,,Sedan,1500,Emgrand,Manual,7,Geely,"240,000","184,332",,,,,,,,,,,,,,,,,,
496,https://www.contactcars.com/en/usedcars/kia/rio/4d68ed236d5647b89cda32b6ba3da58f-2015?status=Used?dealer=1519502,Hatchback,,Hatchback,1400,Rio,Automatic,2015,Kia,"650,000","70,000",,,,,,,,,,,,,,,,,,
497,https://www.contactcars.com/en/usedcars/chevrolet/optra/e3c299469b21494c958e30cacfbea7ac-2016?status=Used,Sedan,,Sedan,1500,Optra,Automatic,2016,Chevrolet,"385,000","130,000",,,,,,,,,,,,,,,,,,
